data has 418352 characters, 256 unique.
number of parameters: 3323392
data has 418351 characters, 256 unique.
  0%|          | 0/23 [00:00<?, ?it/s]
epoch 335 iter 14: train loss 1.37619. lr 4.442956e-03:  61%|██████    | 14/23 [00:01<00:01,  8.93it/s]
epoch 335 iter 14: train loss 1.37619. lr 4.442956e-03:  65%|██████▌   | 15/23 [00:01<00:00,  9.00it/s]
epoch 335 iter 15: train loss 1.40238. lr 4.444742e-03:  65%|██████▌   | 15/23 [00:01<00:00,  9.00it/s]
epoch 335 iter 15: train loss 1.40238. lr 4.444742e-03:  70%|██████▉   | 16/23 [00:01<00:00,  8.90it/s]
epoch 335 iter 16: train loss 1.32900. lr 4.446527e-03:  70%|██████▉   | 16/23 [00:01<00:00,  8.90it/s]
epoch 335 iter 16: train loss 1.32900. lr 4.446527e-03:  74%|███████▍  | 17/23 [00:01<00:00,  8.81it/s]
epoch 335 iter 17: train loss 1.33169. lr 4.448311e-03:  74%|███████▍  | 17/23 [00:02<00:00,  8.81it/s]
epoch 335 iter 17: train loss 1.33169. lr 4.448311e-03:  78%|███████▊  | 18/23 [00:02<00:00,  8.94it/s]
epoch 335 iter 18: train loss 1.30979. lr 4.450095e-03:  78%|███████▊  | 18/23 [00:02<00:00,  8.94it/s]
epoch 335 iter 18: train loss 1.30979. lr 4.450095e-03:  83%|████████▎ | 19/23 [00:02<00:00,  8.88it/s]
epoch 335 iter 19: train loss 1.29238. lr 4.451878e-03:  83%|████████▎ | 19/23 [00:02<00:00,  8.88it/s]
epoch 335 iter 19: train loss 1.29238. lr 4.451878e-03:  87%|████████▋ | 20/23 [00:02<00:00,  8.80it/s]
epoch 335 iter 20: train loss 1.38349. lr 4.453661e-03:  87%|████████▋ | 20/23 [00:02<00:00,  8.80it/s]
epoch 335 iter 20: train loss 1.38349. lr 4.453661e-03:  91%|█████████▏| 21/23 [00:02<00:00,  8.75it/s]
epoch 335 iter 21: train loss 1.37941. lr 4.455443e-03:  91%|█████████▏| 21/23 [00:02<00:00,  8.75it/s]
epoch 335 iter 21: train loss 1.37941. lr 4.455443e-03:  96%|█████████▌| 22/23 [00:02<00:00,  8.71it/s]
epoch 335 iter 22: train loss 1.33759. lr 4.457126e-03:  96%|█████████▌| 22/23 [00:02<00:00,  8.71it/s]
epoch 335 iter 22: train loss 1.33759. lr 4.457126e-03: 100%|██████████| 23/23 [00:02<00:00,  8.81it/s]
epoch 335 iter 22: train loss 1.33759. lr 4.457126e-03: 100%|██████████| 23/23 [00:02<00:00,  8.55it/s]

  0%|          | 0/23 [00:00<?, ?it/s]
epoch 336 iter 0: train loss 1.33459. lr 4.458907e-03:   0%|          | 0/23 [00:00<?, ?it/s]
epoch 336 iter 0: train loss 1.33459. lr 4.458907e-03:   4%|▍         | 1/23 [00:00<00:02,  7.46it/s]
epoch 336 iter 1: train loss 1.38148. lr 4.460687e-03:   4%|▍         | 1/23 [00:00<00:02,  7.46it/s]
epoch 336 iter 1: train loss 1.38148. lr 4.460687e-03:   9%|▊         | 2/23 [00:00<00:02,  8.46it/s]
epoch 336 iter 2: train loss 1.34125. lr 4.462466e-03:   9%|▊         | 2/23 [00:00<00:02,  8.46it/s]
epoch 336 iter 2: train loss 1.34125. lr 4.462466e-03:  13%|█▎        | 3/23 [00:00<00:02,  8.82it/s]
epoch 336 iter 3: train loss 1.32068. lr 4.464244e-03:  13%|█▎        | 3/23 [00:00<00:02,  8.82it/s]
epoch 336 iter 3: train loss 1.32068. lr 4.464244e-03:  17%|█▋        | 4/23 [00:00<00:02,  9.03it/s]
epoch 336 iter 4: train loss 1.37770. lr 4.466022e-03:  17%|█▋        | 4/23 [00:00<00:02,  9.03it/s]
epoch 336 iter 4: train loss 1.37770. lr 4.466022e-03:  22%|██▏       | 5/23 [00:00<00:02,  8.97it/s]
epoch 336 iter 5: train loss 1.36939. lr 4.467799e-03:  22%|██▏       | 5/23 [00:00<00:02,  8.97it/s]
epoch 336 iter 5: train loss 1.36939. lr 4.467799e-03:  26%|██▌       | 6/23 [00:00<00:01,  8.89it/s]
epoch 336 iter 6: train loss 1.34607. lr 4.469576e-03:  26%|██▌       | 6/23 [00:00<00:01,  8.89it/s]
epoch 336 iter 6: train loss 1.34607. lr 4.469576e-03:  30%|███       | 7/23 [00:00<00:01,  8.83it/s]
epoch 336 iter 7: train loss 1.30776. lr 4.471352e-03:  30%|███       | 7/23 [00:00<00:01,  8.83it/s]
epoch 336 iter 7: train loss 1.30776. lr 4.471352e-03:  35%|███▍      | 8/23 [00:00<00:01,  8.76it/s]
epoch 336 iter 8: train loss 1.36537. lr 4.473127e-03:  35%|███▍      | 8/23 [00:01<00:01,  8.76it/s]
epoch 336 iter 8: train loss 1.36537. lr 4.473127e-03:  39%|███▉      | 9/23 [00:01<00:01,  8.75it/s]
epoch 336 iter 9: train loss 1.42468. lr 4.474901e-03:  39%|███▉      | 9/23 [00:01<00:01,  8.75it/s]
epoch 336 iter 9: train loss 1.42468. lr 4.474901e-03:  43%|████▎     | 10/23 [00:01<00:01,  8.88it/s]
epoch 336 iter 10: train loss 1.40592. lr 4.476675e-03:  43%|████▎     | 10/23 [00:01<00:01,  8.88it/s]
epoch 336 iter 10: train loss 1.40592. lr 4.476675e-03:  48%|████▊     | 11/23 [00:01<00:01,  8.96it/s]
epoch 336 iter 11: train loss 1.33128. lr 4.478448e-03:  48%|████▊     | 11/23 [00:01<00:01,  8.96it/s]
epoch 336 iter 11: train loss 1.33128. lr 4.478448e-03:  52%|█████▏    | 12/23 [00:01<00:01,  9.03it/s]
epoch 336 iter 12: train loss 1.34002. lr 4.480220e-03:  52%|█████▏    | 12/23 [00:01<00:01,  9.03it/s]
epoch 336 iter 12: train loss 1.34002. lr 4.480220e-03:  57%|█████▋    | 13/23 [00:01<00:01,  8.90it/s]
epoch 336 iter 13: train loss 1.35804. lr 4.481992e-03:  57%|█████▋    | 13/23 [00:01<00:01,  8.90it/s]
epoch 336 iter 13: train loss 1.35804. lr 4.481992e-03:  61%|██████    | 14/23 [00:01<00:01,  8.81it/s]
epoch 336 iter 14: train loss 1.29862. lr 4.483763e-03:  61%|██████    | 14/23 [00:01<00:01,  8.81it/s]
epoch 336 iter 14: train loss 1.29862. lr 4.483763e-03:  65%|██████▌   | 15/23 [00:01<00:00,  8.75it/s]
epoch 336 iter 15: train loss 1.40650. lr 4.485533e-03:  65%|██████▌   | 15/23 [00:01<00:00,  8.75it/s]
epoch 336 iter 15: train loss 1.40650. lr 4.485533e-03:  70%|██████▉   | 16/23 [00:01<00:00,  8.72it/s]
epoch 336 iter 16: train loss 1.35505. lr 4.487303e-03:  70%|██████▉   | 16/23 [00:01<00:00,  8.72it/s]
epoch 336 iter 16: train loss 1.35505. lr 4.487303e-03:  74%|███████▍  | 17/23 [00:01<00:00,  8.69it/s]
epoch 336 iter 17: train loss 1.33989. lr 4.489072e-03:  74%|███████▍  | 17/23 [00:02<00:00,  8.69it/s]
epoch 336 iter 17: train loss 1.33989. lr 4.489072e-03:  78%|███████▊  | 18/23 [00:02<00:00,  8.70it/s]
epoch 336 iter 18: train loss 1.31570. lr 4.490840e-03:  78%|███████▊  | 18/23 [00:02<00:00,  8.70it/s]
epoch 336 iter 18: train loss 1.31570. lr 4.490840e-03:  83%|████████▎ | 19/23 [00:02<00:00,  8.70it/s]
epoch 336 iter 19: train loss 1.34400. lr 4.492608e-03:  83%|████████▎ | 19/23 [00:02<00:00,  8.70it/s]
epoch 336 iter 19: train loss 1.34400. lr 4.492608e-03:  87%|████████▋ | 20/23 [00:02<00:00,  8.89it/s]
epoch 336 iter 20: train loss 1.41772. lr 4.494374e-03:  87%|████████▋ | 20/23 [00:02<00:00,  8.89it/s]
epoch 336 iter 20: train loss 1.41772. lr 4.494374e-03:  91%|█████████▏| 21/23 [00:02<00:00,  9.00it/s]
epoch 336 iter 21: train loss 1.40005. lr 4.496141e-03:  91%|█████████▏| 21/23 [00:02<00:00,  9.00it/s]
epoch 336 iter 21: train loss 1.40005. lr 4.496141e-03:  96%|█████████▌| 22/23 [00:02<00:00,  9.05it/s]
epoch 336 iter 22: train loss 1.37473. lr 4.497810e-03:  96%|█████████▌| 22/23 [00:02<00:00,  9.05it/s]
epoch 336 iter 22: train loss 1.37473. lr 4.497810e-03: 100%|██████████| 23/23 [00:02<00:00,  9.16it/s]
epoch 336 iter 22: train loss 1.37473. lr 4.497810e-03: 100%|██████████| 23/23 [00:02<00:00,  8.73it/s]

  0%|          | 0/23 [00:00<?, ?it/s]
epoch 337 iter 0: train loss 1.37150. lr 4.499575e-03:   0%|          | 0/23 [00:00<?, ?it/s]
epoch 337 iter 0: train loss 1.37150. lr 4.499575e-03:   4%|▍         | 1/23 [00:00<00:02,  7.45it/s]
epoch 337 iter 1: train loss 1.36603. lr 4.501339e-03:   4%|▍         | 1/23 [00:00<00:02,  7.45it/s]
epoch 337 iter 1: train loss 1.36603. lr 4.501339e-03:   9%|▊         | 2/23 [00:00<00:02,  8.46it/s]
epoch 337 iter 2: train loss 1.34930. lr 4.503102e-03:   9%|▊         | 2/23 [00:00<00:02,  8.46it/s]
epoch 337 iter 2: train loss 1.34930. lr 4.503102e-03:  13%|█▎        | 3/23 [00:00<00:02,  8.86it/s]
epoch 337 iter 3: train loss 1.33472. lr 4.504865e-03:  13%|█▎        | 3/23 [00:00<00:02,  8.86it/s]
epoch 337 iter 3: train loss 1.33472. lr 4.504865e-03:  17%|█▋        | 4/23 [00:00<00:02,  8.72it/s]
epoch 337 iter 4: train loss 1.39186. lr 4.506627e-03:  17%|█▋        | 4/23 [00:00<00:02,  8.72it/s]
epoch 337 iter 4: train loss 1.39186. lr 4.506627e-03:  22%|██▏       | 5/23 [00:00<00:02,  8.71it/s]
epoch 337 iter 5: train loss 1.38277. lr 4.508388e-03:  22%|██▏       | 5/23 [00:00<00:02,  8.71it/s]
epoch 337 iter 5: train loss 1.38277. lr 4.508388e-03:  26%|██▌       | 6/23 [00:00<00:01,  8.74it/s]
epoch 337 iter 6: train loss 1.38038. lr 4.510149e-03:  26%|██▌       | 6/23 [00:00<00:01,  8.74it/s]
epoch 337 iter 6: train loss 1.38038. lr 4.510149e-03:  30%|███       | 7/23 [00:00<00:01,  8.86it/s]
epoch 337 iter 7: train loss 1.39005. lr 4.511909e-03:  30%|███       | 7/23 [00:00<00:01,  8.86it/s]
epoch 337 iter 7: train loss 1.39005. lr 4.511909e-03:  35%|███▍      | 8/23 [00:00<00:01,  8.92it/s]
epoch 337 iter 8: train loss 1.34528. lr 4.513668e-03:  35%|███▍      | 8/23 [00:01<00:01,  8.92it/s]
epoch 337 iter 8: train loss 1.34528. lr 4.513668e-03:  39%|███▉      | 9/23 [00:01<00:01,  9.02it/s]
epoch 337 iter 9: train loss 1.32966. lr 4.515427e-03:  39%|███▉      | 9/23 [00:01<00:01,  9.02it/s]
epoch 337 iter 9: train loss 1.32966. lr 4.515427e-03:  43%|████▎     | 10/23 [00:01<00:01,  9.04it/s]
epoch 337 iter 10: train loss 1.33299. lr 4.517185e-03:  43%|████▎     | 10/23 [00:01<00:01,  9.04it/s]
epoch 337 iter 10: train loss 1.33299. lr 4.517185e-03:  48%|████▊     | 11/23 [00:01<00:01,  8.88it/s]
epoch 337 iter 11: train loss 1.38026. lr 4.518942e-03:  48%|████▊     | 11/23 [00:01<00:01,  8.88it/s]
epoch 337 iter 11: train loss 1.38026. lr 4.518942e-03:  52%|█████▏    | 12/23 [00:01<00:01,  8.83it/s]
epoch 337 iter 12: train loss 1.33705. lr 4.520699e-03:  52%|█████▏    | 12/23 [00:01<00:01,  8.83it/s]
epoch 337 iter 12: train loss 1.33705. lr 4.520699e-03:  57%|█████▋    | 13/23 [00:01<00:01,  8.75it/s]
epoch 337 iter 13: train loss 1.38933. lr 4.522454e-03:  57%|█████▋    | 13/23 [00:01<00:01,  8.75it/s]
epoch 337 iter 13: train loss 1.38933. lr 4.522454e-03:  61%|██████    | 14/23 [00:01<00:01,  8.83it/s]
epoch 337 iter 14: train loss 1.40977. lr 4.524210e-03:  61%|██████    | 14/23 [00:01<00:01,  8.83it/s]
epoch 337 iter 14: train loss 1.40977. lr 4.524210e-03:  65%|██████▌   | 15/23 [00:01<00:00,  8.73it/s]
epoch 337 iter 15: train loss 1.36756. lr 4.525964e-03:  65%|██████▌   | 15/23 [00:01<00:00,  8.73it/s]
epoch 337 iter 15: train loss 1.36756. lr 4.525964e-03:  70%|██████▉   | 16/23 [00:01<00:00,  8.65it/s]
epoch 337 iter 16: train loss 1.33506. lr 4.527718e-03:  70%|██████▉   | 16/23 [00:01<00:00,  8.65it/s]
epoch 337 iter 16: train loss 1.33506. lr 4.527718e-03:  74%|███████▍  | 17/23 [00:01<00:00,  8.67it/s]
epoch 337 iter 17: train loss 1.40943. lr 4.529471e-03:  74%|███████▍  | 17/23 [00:02<00:00,  8.67it/s]
epoch 337 iter 17: train loss 1.40943. lr 4.529471e-03:  78%|███████▊  | 18/23 [00:02<00:00,  8.68it/s]
epoch 337 iter 18: train loss 1.35739. lr 4.531223e-03:  78%|███████▊  | 18/23 [00:02<00:00,  8.68it/s]
epoch 337 iter 18: train loss 1.35739. lr 4.531223e-03:  83%|████████▎ | 19/23 [00:02<00:00,  8.63it/s]
epoch 337 iter 19: train loss 1.31435. lr 4.532974e-03:  83%|████████▎ | 19/23 [00:02<00:00,  8.63it/s]
epoch 337 iter 19: train loss 1.31435. lr 4.532974e-03:  87%|████████▋ | 20/23 [00:02<00:00,  8.62it/s]
epoch 337 iter 20: train loss 1.39709. lr 4.534725e-03:  87%|████████▋ | 20/23 [00:02<00:00,  8.62it/s]
epoch 337 iter 20: train loss 1.39709. lr 4.534725e-03:  91%|█████████▏| 21/23 [00:02<00:00,  8.72it/s]
epoch 337 iter 21: train loss 1.39221. lr 4.536475e-03:  91%|█████████▏| 21/23 [00:02<00:00,  8.72it/s]
epoch 337 iter 21: train loss 1.39221. lr 4.536475e-03:  96%|█████████▌| 22/23 [00:02<00:00,  8.91it/s]
epoch 337 iter 22: train loss 1.36576. lr 4.538129e-03:  96%|█████████▌| 22/23 [00:02<00:00,  8.91it/s]
epoch 337 iter 22: train loss 1.36576. lr 4.538129e-03: 100%|██████████| 23/23 [00:02<00:00,  9.00it/s]
epoch 337 iter 22: train loss 1.36576. lr 4.538129e-03: 100%|██████████| 23/23 [00:02<00:00,  8.64it/s]

  0%|          | 0/23 [00:00<?, ?it/s]
epoch 338 iter 0: train loss 1.37350. lr 4.539878e-03:   0%|          | 0/23 [00:00<?, ?it/s]
epoch 338 iter 0: train loss 1.37350. lr 4.539878e-03:   4%|▍         | 1/23 [00:00<00:02,  7.70it/s]
epoch 338 iter 1: train loss 1.35592. lr 4.541626e-03:   4%|▍         | 1/23 [00:00<00:02,  7.70it/s]
epoch 338 iter 1: train loss 1.35592. lr 4.541626e-03:   9%|▊         | 2/23 [00:00<00:02,  8.43it/s]
epoch 338 iter 2: train loss 1.36808. lr 4.543373e-03:   9%|▊         | 2/23 [00:00<00:02,  8.43it/s]
epoch 338 iter 2: train loss 1.36808. lr 4.543373e-03:  13%|█▎        | 3/23 [00:00<00:02,  8.43it/s]
epoch 338 iter 3: train loss 1.33010. lr 4.545120e-03:  13%|█▎        | 3/23 [00:00<00:02,  8.43it/s]
epoch 338 iter 3: train loss 1.33010. lr 4.545120e-03:  17%|█▋        | 4/23 [00:00<00:02,  8.47it/s]
epoch 338 iter 4: train loss 1.35454. lr 4.546866e-03:  17%|█▋        | 4/23 [00:00<00:02,  8.47it/s]
epoch 338 iter 4: train loss 1.35454. lr 4.546866e-03:  22%|██▏       | 5/23 [00:00<00:02,  8.56it/s]
epoch 338 iter 5: train loss 1.41719. lr 4.548611e-03:  22%|██▏       | 5/23 [00:00<00:02,  8.56it/s]
epoch 338 iter 5: train loss 1.41719. lr 4.548611e-03:  26%|██▌       | 6/23 [00:00<00:01,  8.61it/s]
epoch 338 iter 6: train loss 1.37956. lr 4.550356e-03:  26%|██▌       | 6/23 [00:00<00:01,  8.61it/s]
epoch 338 iter 6: train loss 1.37956. lr 4.550356e-03:  30%|███       | 7/23 [00:00<00:01,  8.64it/s]
epoch 338 iter 7: train loss 1.35392. lr 4.552100e-03:  30%|███       | 7/23 [00:00<00:01,  8.64it/s]
epoch 338 iter 7: train loss 1.35392. lr 4.552100e-03:  35%|███▍      | 8/23 [00:00<00:01,  8.62it/s]
epoch 338 iter 8: train loss 1.34634. lr 4.553843e-03:  35%|███▍      | 8/23 [00:01<00:01,  8.62it/s]
epoch 338 iter 8: train loss 1.34634. lr 4.553843e-03:  39%|███▉      | 9/23 [00:01<00:01,  8.65it/s]
epoch 338 iter 9: train loss 1.37052. lr 4.555585e-03:  39%|███▉      | 9/23 [00:01<00:01,  8.65it/s]
epoch 338 iter 9: train loss 1.37052. lr 4.555585e-03:  43%|████▎     | 10/23 [00:01<00:01,  8.63it/s]
epoch 338 iter 10: train loss 1.35344. lr 4.557327e-03:  43%|████▎     | 10/23 [00:01<00:01,  8.63it/s]
epoch 338 iter 10: train loss 1.35344. lr 4.557327e-03:  48%|████▊     | 11/23 [00:01<00:01,  8.78it/s]
epoch 338 iter 11: train loss 1.35403. lr 4.559068e-03:  48%|████▊     | 11/23 [00:01<00:01,  8.78it/s]
epoch 338 iter 11: train loss 1.35403. lr 4.559068e-03:  52%|█████▏    | 12/23 [00:01<00:01,  8.88it/s]
epoch 338 iter 12: train loss 1.36478. lr 4.560808e-03:  52%|█████▏    | 12/23 [00:01<00:01,  8.88it/s]
epoch 338 iter 12: train loss 1.36478. lr 4.560808e-03:  57%|█████▋    | 13/23 [00:01<00:01,  8.95it/s]
epoch 338 iter 13: train loss 1.36742. lr 4.562547e-03:  57%|█████▋    | 13/23 [00:01<00:01,  8.95it/s]
epoch 338 iter 13: train loss 1.36742. lr 4.562547e-03:  61%|██████    | 14/23 [00:01<00:01,  8.86it/s]
epoch 338 iter 14: train loss 1.29493. lr 4.564286e-03:  61%|██████    | 14/23 [00:01<00:01,  8.86it/s]
epoch 338 iter 14: train loss 1.29493. lr 4.564286e-03:  65%|██████▌   | 15/23 [00:01<00:00,  8.78it/s]
epoch 338 iter 15: train loss 1.40112. lr 4.566024e-03:  65%|██████▌   | 15/23 [00:01<00:00,  8.78it/s]
epoch 338 iter 15: train loss 1.40112. lr 4.566024e-03:  70%|██████▉   | 16/23 [00:01<00:00,  8.71it/s]
epoch 338 iter 16: train loss 1.33730. lr 4.567761e-03:  70%|██████▉   | 16/23 [00:01<00:00,  8.71it/s]
epoch 338 iter 16: train loss 1.33730. lr 4.567761e-03:  74%|███████▍  | 17/23 [00:01<00:00,  8.68it/s]
epoch 338 iter 17: train loss 1.33596. lr 4.569498e-03:  74%|███████▍  | 17/23 [00:02<00:00,  8.68it/s]
epoch 338 iter 17: train loss 1.33596. lr 4.569498e-03:  78%|███████▊  | 18/23 [00:02<00:00,  8.65it/s]
epoch 338 iter 18: train loss 1.36678. lr 4.571234e-03:  78%|███████▊  | 18/23 [00:02<00:00,  8.65it/s]
epoch 338 iter 18: train loss 1.36678. lr 4.571234e-03:  83%|████████▎ | 19/23 [00:02<00:00,  8.64it/s]
epoch 338 iter 19: train loss 1.35711. lr 4.572969e-03:  83%|████████▎ | 19/23 [00:02<00:00,  8.64it/s]
epoch 338 iter 19: train loss 1.35711. lr 4.572969e-03:  87%|████████▋ | 20/23 [00:02<00:00,  8.64it/s]
epoch 338 iter 20: train loss 1.40020. lr 4.574703e-03:  87%|████████▋ | 20/23 [00:02<00:00,  8.64it/s]
epoch 338 iter 20: train loss 1.40020. lr 4.574703e-03:  91%|█████████▏| 21/23 [00:02<00:00,  8.64it/s]
epoch 338 iter 21: train loss 1.42076. lr 4.576437e-03:  91%|█████████▏| 21/23 [00:02<00:00,  8.64it/s]
epoch 338 iter 21: train loss 1.42076. lr 4.576437e-03:  96%|█████████▌| 22/23 [00:02<00:00,  8.82it/s]
epoch 338 iter 22: train loss 1.37769. lr 4.578075e-03:  96%|█████████▌| 22/23 [00:02<00:00,  8.82it/s]
epoch 338 iter 22: train loss 1.37769. lr 4.578075e-03: 100%|██████████| 23/23 [00:02<00:00,  9.04it/s]
epoch 338 iter 22: train loss 1.37769. lr 4.578075e-03: 100%|██████████| 23/23 [00:02<00:00,  8.57it/s]

  0%|          | 0/23 [00:00<?, ?it/s]
epoch 339 iter 0: train loss 1.34432. lr 4.579808e-03:   0%|          | 0/23 [00:00<?, ?it/s]
epoch 339 iter 0: train loss 1.34432. lr 4.579808e-03:   4%|▍         | 1/23 [00:00<00:02,  7.40it/s]
epoch 339 iter 1: train loss 1.37379. lr 4.581539e-03:   4%|▍         | 1/23 [00:00<00:02,  7.40it/s]
epoch 339 iter 1: train loss 1.37379. lr 4.581539e-03:   9%|▊         | 2/23 [00:00<00:02,  8.24it/s]
epoch 339 iter 2: train loss 1.39543. lr 4.583270e-03:   9%|▊         | 2/23 [00:00<00:02,  8.24it/s]
epoch 339 iter 2: train loss 1.39543. lr 4.583270e-03:  13%|█▎        | 3/23 [00:00<00:02,  8.30it/s]
epoch 339 iter 3: train loss 1.34364. lr 4.585000e-03:  13%|█▎        | 3/23 [00:00<00:02,  8.30it/s]
epoch 339 iter 3: train loss 1.34364. lr 4.585000e-03:  17%|█▋        | 4/23 [00:00<00:02,  8.49it/s]
epoch 339 iter 4: train loss 1.40266. lr 4.586730e-03:  17%|█▋        | 4/23 [00:00<00:02,  8.49it/s]
epoch 339 iter 4: train loss 1.40266. lr 4.586730e-03:  22%|██▏       | 5/23 [00:00<00:02,  8.56it/s]
epoch 339 iter 5: train loss 1.43701. lr 4.588458e-03:  22%|██▏       | 5/23 [00:00<00:02,  8.56it/s]
epoch 339 iter 5: train loss 1.43701. lr 4.588458e-03:  26%|██▌       | 6/23 [00:00<00:01,  8.63it/s]
epoch 339 iter 6: train loss 1.38732. lr 4.590186e-03:  26%|██▌       | 6/23 [00:00<00:01,  8.63it/s]
epoch 339 iter 6: train loss 1.38732. lr 4.590186e-03:  30%|███       | 7/23 [00:00<00:01,  8.60it/s]
epoch 339 iter 7: train loss 1.32790. lr 4.591913e-03:  30%|███       | 7/23 [00:00<00:01,  8.60it/s]
epoch 339 iter 7: train loss 1.32790. lr 4.591913e-03:  35%|███▍      | 8/23 [00:00<00:01,  8.55it/s]
epoch 339 iter 8: train loss 1.30467. lr 4.593640e-03:  35%|███▍      | 8/23 [00:01<00:01,  8.55it/s]
epoch 339 iter 8: train loss 1.30467. lr 4.593640e-03:  39%|███▉      | 9/23 [00:01<00:01,  8.60it/s]
epoch 339 iter 9: train loss 1.36566. lr 4.595365e-03:  39%|███▉      | 9/23 [00:01<00:01,  8.60it/s]
epoch 339 iter 9: train loss 1.36566. lr 4.595365e-03:  43%|████▎     | 10/23 [00:01<00:01,  8.76it/s]
epoch 339 iter 10: train loss 1.35142. lr 4.597090e-03:  43%|████▎     | 10/23 [00:01<00:01,  8.76it/s]
epoch 339 iter 10: train loss 1.35142. lr 4.597090e-03:  48%|████▊     | 11/23 [00:01<00:01,  8.75it/s]
epoch 339 iter 11: train loss 1.39033. lr 4.598815e-03:  48%|████▊     | 11/23 [00:01<00:01,  8.75it/s]
epoch 339 iter 11: train loss 1.39033. lr 4.598815e-03:  52%|█████▏    | 12/23 [00:01<00:01,  8.70it/s]
epoch 339 iter 12: train loss 1.34159. lr 4.600538e-03:  52%|█████▏    | 12/23 [00:01<00:01,  8.70it/s]
epoch 339 iter 12: train loss 1.34159. lr 4.600538e-03:  57%|█████▋    | 13/23 [00:01<00:01,  8.67it/s]
epoch 339 iter 13: train loss 1.36854. lr 4.602261e-03:  57%|█████▋    | 13/23 [00:01<00:01,  8.67it/s]
epoch 339 iter 13: train loss 1.36854. lr 4.602261e-03:  61%|██████    | 14/23 [00:01<00:01,  8.65it/s]
epoch 339 iter 14: train loss 1.30588. lr 4.603983e-03:  61%|██████    | 14/23 [00:01<00:01,  8.65it/s]
epoch 339 iter 14: train loss 1.30588. lr 4.603983e-03:  65%|██████▌   | 15/23 [00:01<00:00,  8.63it/s]
epoch 339 iter 15: train loss 1.38322. lr 4.605704e-03:  65%|██████▌   | 15/23 [00:01<00:00,  8.63it/s]
epoch 339 iter 15: train loss 1.38322. lr 4.605704e-03:  70%|██████▉   | 16/23 [00:01<00:00,  8.79it/s]
epoch 339 iter 16: train loss 1.37257. lr 4.607425e-03:  70%|██████▉   | 16/23 [00:01<00:00,  8.79it/s]
epoch 339 iter 16: train loss 1.37257. lr 4.607425e-03:  74%|███████▍  | 17/23 [00:01<00:00,  8.90it/s]
epoch 339 iter 17: train loss 1.40623. lr 4.609144e-03:  74%|███████▍  | 17/23 [00:02<00:00,  8.90it/s]
epoch 339 iter 17: train loss 1.40623. lr 4.609144e-03:  78%|███████▊  | 18/23 [00:02<00:00,  8.97it/s]
epoch 339 iter 18: train loss 1.28888. lr 4.610863e-03:  78%|███████▊  | 18/23 [00:02<00:00,  8.97it/s]
epoch 339 iter 18: train loss 1.28888. lr 4.610863e-03:  83%|████████▎ | 19/23 [00:02<00:00,  9.01it/s]
epoch 339 iter 19: train loss 1.34991. lr 4.612582e-03:  83%|████████▎ | 19/23 [00:02<00:00,  9.01it/s]
epoch 339 iter 19: train loss 1.34991. lr 4.612582e-03:  87%|████████▋ | 20/23 [00:02<00:00,  9.08it/s]
epoch 339 iter 20: train loss 1.35041. lr 4.614299e-03:  87%|████████▋ | 20/23 [00:02<00:00,  9.08it/s]
epoch 339 iter 20: train loss 1.35041. lr 4.614299e-03:  91%|█████████▏| 21/23 [00:02<00:00,  9.14it/s]
epoch 339 iter 21: train loss 1.36425. lr 4.616016e-03:  91%|█████████▏| 21/23 [00:02<00:00,  9.14it/s]
epoch 339 iter 21: train loss 1.36425. lr 4.616016e-03:  96%|█████████▌| 22/23 [00:02<00:00,  9.18it/s]
epoch 339 iter 22: train loss 1.34701. lr 4.617638e-03:  96%|█████████▌| 22/23 [00:02<00:00,  9.18it/s]
epoch 339 iter 22: train loss 1.34701. lr 4.617638e-03: 100%|██████████| 23/23 [00:02<00:00,  9.30it/s]
epoch 339 iter 22: train loss 1.34701. lr 4.617638e-03: 100%|██████████| 23/23 [00:02<00:00,  8.65it/s]

  0%|          | 0/23 [00:00<?, ?it/s]
epoch 340 iter 0: train loss 1.31786. lr 4.619354e-03:   0%|          | 0/23 [00:00<?, ?it/s]
epoch 340 iter 0: train loss 1.31786. lr 4.619354e-03:   4%|▍         | 1/23 [00:00<00:20,  1.05it/s]
epoch 340 iter 1: train loss 1.31861. lr 4.621068e-03:   4%|▍         | 1/23 [00:01<00:20,  1.05it/s]
epoch 340 iter 1: train loss 1.31861. lr 4.621068e-03:   9%|▊         | 2/23 [00:01<00:09,  2.17it/s]
epoch 340 iter 2: train loss 1.34387. lr 4.622782e-03:   9%|▊         | 2/23 [00:01<00:09,  2.17it/s]
epoch 340 iter 2: train loss 1.34387. lr 4.622782e-03:  13%|█▎        | 3/23 [00:01<00:06,  3.31it/s]
epoch 340 iter 3: train loss 1.34358. lr 4.624495e-03:  13%|█▎        | 3/23 [00:01<00:06,  3.31it/s]
epoch 340 iter 3: train loss 1.34358. lr 4.624495e-03:  17%|█▋        | 4/23 [00:01<00:04,  4.38it/s]
epoch 340 iter 4: train loss 1.38013. lr 4.626208e-03:  17%|█▋        | 4/23 [00:01<00:04,  4.38it/s]
epoch 340 iter 4: train loss 1.38013. lr 4.626208e-03:  22%|██▏       | 5/23 [00:01<00:03,  5.33it/s]
epoch 340 iter 5: train loss 1.42762. lr 4.627919e-03:  22%|██▏       | 5/23 [00:01<00:03,  5.33it/s]
epoch 340 iter 5: train loss 1.42762. lr 4.627919e-03:  26%|██▌       | 6/23 [00:01<00:02,  6.12it/s]
